smiles,heavy_atoms
CCOC(=O)C1CCN(C(=O)N2CCOCC2)CC1,19
COc1ccc(C)cc1NS(=O)(=O)Cc1ccccc1,20
COc1ccc(S(=O)(=O)N=c2ccc(C)c[nH]2)cc1,19
Cc1ccc(=NS(=O)(=O)c2ccc(Br)cc2)[nH]c1,18
COc1ccc(C(=O)Nc2ccc(C)cn2)c(OC)c1,20
COc1ccc(C(=O)Nc2ccc(C)cn2)cc1OC,20
COc1cc(OC)cc(C(=O)Nc2ccc(C)cn2)c1,20
CC(=O)Nc1ccc(C(=O)Nc2ccc(C)cn2)cc1,20
Cc1ccc(NC(=O)c2ccc3c(c2)OCO3)nc1,19
COc1ccc(S(=O)(=O)Nc2ccc(C#N)cc2)cc1,20
NS(=O)(=O)c1ccc(NC(=O)c2ccco2)cc1,18
CC(=O)Nc1ccc(NC(=O)N2CCOCC2)cc1,19
O=S(=O)(NCc1ccncc1)c1ccc(Br)cc1,18
NC(=O)c1ccccc1NC(=O)Cc1ccccc1,19
NC(=O)c1ccccc1NS(=O)(=O)Cc1ccccc1,20
NC(=O)c1ccccc1NC(=O)c1cccc(Br)c1,19
Cc1ccc(C(=O)Nc2ccc(C(N)=O)cc2)cc1C,20
NC(=O)c1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1,20
NS(=O)(=O)c1ccc(CNC(=O)c2cccs2)cc1,19
CCCC(C)NS(=O)(=O)c1ccc(OC)cc1,17
CCCC(C)NS(=O)(=O)c1ccc(NC(C)=O)cc1,19
CCCC(C)NC(=O)c1ccc(OC)c(OC)c1,18
Cc1cc2ncn(C(=O)N3CCOCC3)c2cc1C,19
COc1ccc(S(=O)(=O)NCCC(C)C)cc1,17
CC(=O)Nc1ccc(S(=O)(=O)NCCC(C)C)cc1,19
CC(C)CCNS(=O)(=O)c1ccc(Br)cc1,16
COc1ccc(Cl)cc1C(=O)Nn1cnnc1,17
COc1cc(SC)ccc1C(=O)NC(C)(C)C,17
O=C(Cc1cccs1)N1CCN(c2ccccc2)CC1,20
CCC(C)(C)C(=O)N1CCN(c2ccccc2)CC1,19
CN(C)S(=O)(=O)N1CCN(c2ccccc2)CC1,18
COc1ccc(Cl)cc1C(=O)NCc1ccccn1,19
COc1ccc(NC(=O)Cc2cccs2)c(OC)c1,19
CCCC(C)C(=O)Nc1ccc(OC)cc1OC,18
O=C(Cc1ccc(Br)cc1)NCC1CCCO1,17
CC1CCCN(C(=O)Cc2ccc(Cl)cc2)C1,17
CC(C)N(Cc1ccccc1)S(=O)(=O)N(C)C,17
CN(C)S(=O)(=O)Nc1ccc(Cl)c(Cl)c1,15
COc1cc(SC)ccc1C(=O)NC1CCCC1,18
O=C(Cc1ccc(Br)cc1)Nc1nccs1,16
COc1cc(SC)ccc1C(=O)Nc1nccs1,18
CN(C)S(=O)(=O)N1CCC(Cc2ccccc2)CC1,19
CN(C)S(=O)(=O)Nc1ccc(Br)cc1,14
CN(C)S(=O)(=O)N1CCN(c2ccc(F)cc2)CC1,19
CC(C)CC(=O)N1CCN(c2ccc(F)cc2)CC1,19
CCC(C)C(=O)N1CCN(c2ccc(F)cc2)CC1,19
COc1ccccc1CNC(=O)Cc1cccs1,18
Cc1ccnc(NC(=O)Cc2ccc(Cl)cc2)c1,18
O=C(Cc1ccc(Br)cc1)N1CCCC1,15
CCOc1ccc(NC(=O)Cc2cccs2)cc1,18
CC(Oc1ccccc1)C(=O)N(C)c1ccccc1,19
CCN(CC)C(=O)Cc1ccc(Br)cc1,15
O=C(Cc1ccc(Cl)cc1)NCc1cccnc1,18
CCC(C(=O)NCc1cccnc1)c1ccccc1,19
CC(Oc1ccccc1)C(=O)Nc1ccc(F)cc1,19
CC(C)CC(=O)N(Cc1ccccc1)c1ccccn1,20
COc1ccc(Cl)cc1NC(=O)Cc1cccs1,18
COc1ccc(Cl)cc1NS(=O)(=O)N(C)C,16
CC(=O)c1ccc(NC(=O)Cc2ccc(Cl)cc2)cc1,20
CC(=O)c1ccc(NC(=O)Cc2cccs2)cc1,18
CCOC(=O)C1CCN(C(=O)Cc2cccs2)CC1,19
CCOC(=O)C1CCN(S(=O)(=O)N(C)C)CC1,17
COc1ccc(CNC(=O)Cc2cccs2)cc1,18
CC1CCCCN1C(=O)Cc1ccc(Cl)cc1,17
CC(Oc1ccccc1)C(=O)Nc1ccc(F)c(F)c1,20
Cc1ccc(CNC(=O)C(C)Oc2ccccc2)cc1,20
Cc1cccc(C)c1NC(=O)C(C)Oc1ccccc1,20
CC1CN(C(=O)Cc2ccc(Cl)cc2)CC(C)O1,18
N#Cc1ccccc1NC(=O)Cc1ccc(Cl)cc1,19
CC(C)CNC(=O)Cc1ccc(Br)cc1,15
O=C(Cc1ccc(Br)cc1)Nc1ccccn1,17
NC(=O)c1ccccc1NC(=O)Cc1ccc(Br)cc1,20
NC(=O)c1ccc(NC(=O)Cc2ccc(Br)cc2)cc1,20
CN(Cc1ccccc1)C(=O)CCc1ccccc1,19
CCN(C(=O)CCc1ccccc1)c1ccccc1,19
CCC(C(=O)N1CC(C)OC(C)C1)c1ccccc1,19
CCC(C(=O)Nc1cccc(C)n1)c1ccccc1,19
CCC(C(=O)NCc1ccncc1)c1ccccc1,19
O=C(Cc1cccs1)N1CCc2ccccc2C1,18
COc1ccc(OC)c(NC(=O)Cc2cccs2)c1,19
CCc1cccc(C)c1NC(=O)Cc1cccs1,18
COC(=O)c1ccccc1NC(=O)Cc1cccs1,19
NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,19
CC(=O)Nc1ccc(NC(=O)Cc2cccs2)cc1,19
COc1ccc(OC)c(NC(=O)CC(C)(C)C)c1,18
CC(C)(C)CC(=O)NCc1ccc(S(N)(=O)=O)cc1,19
CCCC(C)C(=O)Nc1cc(OC)ccc1OC,18
CCCC(C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,18
CCCC(C)C(=O)NCc1ccc(S(N)(=O)=O)cc1,19
CC(Oc1ccccc1)C(=O)N(C)Cc1ccccc1,20
CCN(C(=O)COc1ccccc1)c1ccccc1,19
CCOC(=O)c1cccc(NC(=O)c2ccccc2)c1,20
CCOC(=O)C1CCCN(C(=O)c2ccccc2)C1,19
COCC(C)NC(=O)c1ccc(Br)cc1,15
Cc1cc(NC(=O)c2ccc(Br)cc2)no1,16
Cc1cc(C)nc(NC(=O)c2ccc(Cl)cc2)n1,18
CCOC(=O)C1CCCN(C(=O)c2ccc(Cl)cc2)C1,20
COC(=O)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,19
COCC(C)NC(=O)c1ccc(Cl)cc1Cl,16
Cc1cc(NC(=O)c2ccc(Cl)cc2Cl)no1,17
COCC(C)NC(=O)c1ccccc1Br,15
CCOC(=O)C1CCCN(C(=O)c2ccccc2Br)C1,20
CCOC(=O)C1CCCN(C(=O)c2cccc(C)c2)C1,20
COC(=O)C1CCN(C(=O)c2cccc(C)c2)CC1,19
CCOC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1,20
COCC(C)NS(=O)(=O)c1c(C)cc(C)cc1C,18
COCC(C)NS(=O)(=O)c1cc(Cl)ccc1Cl,17
COCC(C)NS(=O)(=O)c1ccc(NC(C)=O)cc1,19
CCOC(=O)C1CCCN(C(=O)c2cccc(Cl)c2)C1,20
CCOC(=O)C1CCCN(C(=O)c2ccc(F)cc2)C1,20
CCOC(=O)C1CCCN(C(=O)c2cccc(Br)c2)C1,20
COC(=O)C1CCN(C(=O)c2cccc(Br)c2)CC1,19
COCC(C)NC(=O)c1ccc(Cl)c(Cl)c1,16
COc1ccc(C(=O)Nc2cc(C)on2)c(OC)c1,19
Cn1cc(Br)c(C(=O)Nc2ccccn2)n1,16
Cc1ccc(NC(=O)c2ccccc2N)cc1Cl,18
COc1ccc(NC(=O)c2cccs2)cc1OC,18
Cc1cccc(C(=O)Nc2ccc3ncccc3c2)c1,20
O=C(Nc1cnc2ccccc2c1)c1cccc(F)c1,20
O=C(Nc1cc(C(F)(F)F)ccc1Cl)c1ccncc1,20
Cc1ccc(NC(=O)CSc2ccccn2)cc1C,19
Cc1ccc(NC(=O)CSc2nncn2C)cc1C,19
O=C(CSc1ccccn1)Nc1ccc(F)c(Cl)c1,19
Cc1ccc(F)cc1NC(=O)CSc1nnnn1C,19
Cn1nnnc1SCC(=O)Nc1ccc(Cl)c(Cl)c1,19
O=C(CSc1ccccn1)Nc1ccccc1Br,18
Cn1nnnc1SCC(=O)Nc1ccc(F)c(Cl)c1,19
COc1ccc(Cl)cc1NC(=O)CSc1ccccn1,20
Cc1ccc(NC(=O)CSc2nncn2C)cc1,18
Cc1cccc(NC(=O)CSc2ccccn2)c1C,19
COc1ccc(C)cc1NC(=O)CSc1ccccn1,20
Cn1ccnc1SCC(=O)Nc1ccccc1C#N,19
CCOc1ccc(NC(=O)CSc2nnc(C)s2)cc1,20
O=C(CSc1ncccn1)Nc1cccc(Cl)c1,18
Cn1cnnc1SCC(=O)Nc1cccc(Cl)c1,18
COC(=O)CCC(=O)Nc1ccc(Cl)c(Cl)c1,17
Cc1cc(C)cc(NC(=O)CSc2nnc(C)s2)c1,19
Cc1cc(C)cc(NC(=O)CSc2nncn2C)c1,19
Cc1cc(C)cc(NC(=O)CSc2ccccn2)c1,19
O=C(CSc1ccccn1)Nc1ccc(F)cc1,18
Cn1ccnc1SCC(=O)Nc1ccc(F)cc1,18
Cn1cnnc1SCC(=O)Nc1ccc(F)cc1,18
Cc1nnc(SCC(=O)Nc2ccc(F)cc2)s1,18
Cc1nnc(SCC(=O)Nc2ccc(F)cc2F)s1,19
COc1ccc(NC(=O)CSc2nncn2C)cc1,19
COc1ccc(NC(=O)CSc2nnc(C)s2)cc1,19
COc1ccc(NC(=O)CSc2ncccn2)cc1,19
Cc1nc2ccccc2c(=O)n1-c1cc(F)ccc1F,20
Cn1nnnc1SCC(=O)Nc1cc(F)ccc1F,19
Cn1cnnc1SCC(=O)Nc1cc(F)ccc1F,19
Cc1ccc(NC(=O)CSc2ccccn2)cc1Cl,19
O=C(CSc1ccc(F)cc1)Nc1ccc(F)cc1,19
Cc1cccc(NC(=O)CSc2nccn2C)c1C,19
COC(=O)C1CCN(C(=O)c2ccc(C)c(C)c2)CC1,20
CC(=O)N(C)c1ccc(NC(=O)c2ccco2)cc1,19
COC(=O)C1CCN(C(=O)c2cccc(OC)c2)CC1,20
COCC(C)NC(=O)c1ccc(OC(C)=O)cc1,18
CC(=O)Oc1ccc(C(=O)Nc2ccccc2Br)cc1,20
Cc1cc(NC(=O)c2ccc(C(C)(C)C)cc2)no1,19
COCC(C)NC(=O)c1c(Cl)cccc1Cl,16
CCOC(=O)C1CCCN(C(=O)N2CCOCC2)C1,19
Cc1cc(NC(=O)Cc2ccc(Cl)cc2)no1,17
COCC(C)NC(=O)Cc1ccc(Br)cc1,16
Cc1cc(NC(=O)Cc2ccc(Br)cc2)no1,17
CCC(C(=O)Nc1nnc(C)s1)c1ccccc1,18
CCOC(=O)c1cccc(NC(=O)Cc2cccs2)c1,20
CC(=O)N(C)c1ccc(NC(=O)Cc2cccs2)cc1,20
O=C(Cc1cccs1)NCc1ccc2c(c1)OCO2,19
COCC(C)NC(=O)c1cc(Cl)ccc1OC,17
CCOC(=O)C1CCCN(C(=O)CC(C)(C)C)C1,18
CCC(C)(C)C(=O)Nc1ccc(N(C)C(C)=O)cc1,19
CCOC(=O)C1CCCN(C(=O)C(C)(C)CC)C1,18
CN(C)S(=O)(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1,20
COc1ccc(C(=O)CSc2ccccn2)cc1,18
Cc1c(C(=O)N2CCCCC2)sc2nc[nH]c(=O)c12,19
CC(C)c1ccc(NC(=O)CSc2nccn2C)cc1,20
CC(C)c1ccc(NC(=O)CSc2nncn2C)cc1,20
CCCc1ccc(OCC(=O)Nc2nccs2)cc1,19
Cc1noc(COc2ccccc2OCC(N)=O)n1,19
O=S(=O)(NCc1cccnc1)c1cccs1,16
CC(C)(C)C(=O)CSc1ncnc2[nH]cnc12,17
COC(=O)c1ccn(COc2ccccc2Cl)n1,18
COC(=O)c1ccn(COc2ccc(Cl)cc2)n1,18
COC(=O)c1ccn(COc2cccc(Cl)c2)n1,18
CC(=O)Nc1cccc(OC(=O)c2ccoc2C)c1,19
Cn1c(=O)n(C)c(=O)n(CC(=O)N2CCCCC2)c1=O,20
O=C1Nc2ccccc2C1=c1sc2n(c1=O)CCCN=2,20
CCc1nnc(NC2=NS(=O)(=O)c3ccccc32)s1,19
Nc1nonc1-c1noc(-c2cccc(Br)c2)n1,18
CCN(CC)C(=O)c1sc2nc3c(cc2c1N)CCC3,20
CSc1cccc(NC(=O)c2cncc(Br)c2)c1,18
Nc1nonc1-c1noc(-c2cc(F)c(F)cc2Cl)n1,20
COc1ccc(S(=O)(=O)n2ccnc2)c2cccnc12,20
O=c1c(O)c(-c2cccnc2)oc2ccc(Cl)cc12,19
Nc1nnnn1CC(=O)OCc1cccc(Br)c1,18
O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1cccnc1,20
Cc1ccc(NC2OC(CO)C(O)C(O)C2O)cc1Br,20
Oc1cc2c(cc1C(O)(C(F)(F)F)C(F)(F)F)OCO2,20
N#Cc1cnn2c(C(F)(F)F)c3c(nc12)CCCC3,19
CC(=O)c1c(C(C)=O)c(C)n(Cc2ccco2)c1C,19
Cc1nnc(SCC(=O)Nc2ccc(Cl)c(Cl)c2)n1N,20
CC(C)CNS(=O)(=O)c1cccc2cc(N)ccc12,19
Cc1nnc2nc(-c3ccc(Br)cc3)[nH]n12,16
COc1ccc(NC(=O)c2c(SC)nsc2SC)cc1,20
Nn1cnn2c(SCC(=O)c3cccs3)nnc12,18
Cc1n[nH]c(SCC(=O)Nc2ccccc2C#N)n1,19
COc1ccc(-c2n[nH]c(SC)n2)cc1OC,17
O=C(CSc1nc2ccccc2s1)Nc1ccncc1,20
O=C(CSc1ccccc1)Nc1nnc(C(F)(F)F)s1,20
CCOC(=O)c1c(NC(C)=O)sc2c(O)cccc12,19
O=C(CSc1ncnc2[nH]cnc12)NCC1CCCO1,20
COc1ccccc1-n1c(C)nc2ccccc2c1=O,20
COC(=O)C(C)Sc1nnc(-c2ccncc2)o1,18
Cc1occc1C(=O)Nc1ccc(Br)cn1,16
Cc1cc(C)c2c3c(cn2n1)c(=O)n(C)c(=O)n3C,19
O=C1CC(n2c(=O)oc3ccccc32)C2COC1O2,19
Cc1nc2cccc(C(=O)NC3CCCCC3)c2o1,19
CC(=O)c1c(Nc2ccc(C)cc2C)oc(C)cc1=O,20
Nc1cc(N)nc(Sc2ncnc3ccccc23)n1,19
COC(=O)c1sc(C(=O)OC)c(Cl)c1Cl,15
N#CCc1ccc(NC(=O)c2ccccc2Cl)cc1,19
Cn1c(=O)n(-c2ccc(S(N)(=O)=O)cc2)c(=O)n1C,19
CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1C(C)C,20
COC(=O)c1cc(=O)n2c(-c3ccccc3)csc2n1,20
O=C(c1c[nH]c2ccccc12)C(O)c1ccc(Cl)cc1,20
CCOc1ccc(Nn2c(N)c(O)[nH]c2=O)cc1,18
COc1cc(NC(=O)Oc2ccccc2)ccc1C#N,20
Nc1ncnc2[nH]c(SCc3ccccc3Cl)nc12,19
NC(=O)Cn1c(SC2CCCCC2)nc2ccccc21,20
OCC1N(c2ccccc2)CCN1c1ccccc1,19
O=C(CNC(=O)c1ccccc1)OC1CCCCC1,19
Cc1cc(C)nc(SCC(=O)Nc2ncccn2)n1,19
O=S(=O)(Nc1ccncc1)c1ccc2ccccc2c1,20
Cc1nn(-c2cc(Cl)ccc2N)c(=O)c2ccccc12,20
CC(C)c1nnc(NC(=O)c2cc3ccccc3o2)s1,20
N#Cc1ccc(Sc2nc3ccccc3[nH]2)cc1C#N,20
Cn1cnnc1SCC(=O)Nc1ccc(Cl)cn1,18
CCOC(=O)N1CCN(C(=O)c2ccco2)CC1,18
Cc1cc(C)nc(Sc2nnc(C)c3ccccc23)n1,20
COc1ccc(C(C)=O)cc1CSc1nnc(C)s1,19
CCC1C(=O)CN1S(=O)(=O)c1ccc(C)cc1,17
c1ccc(CCc2nnc(-n3cccc3)s2)cc1,18
Cn1ccnc1Sc1nnnn1-c1ccccc1,18
COc1ccc(Cc2nnc(-n3cccc3)s2)cc1,19
COc1ncc2ccn(Cc3ccccc3)c2c1C#N,20
CC(Oc1ccc(Cl)cc1Cl)C(=O)Nc1ncccn1,20
CC1(O)N(Cc2ccco2)C(=O)OC12CCCCC2,19
NC(=O)c1c(NC(=O)C2CCCC2)sc2c1CCCC2,20
Cc1cc(C)n(C)c(=O)c1C(=O)Nc1ccccc1Cl,20
Cc1cc(C)n(C)c(=O)c1C(=O)NCC1CCCO1,19
Fc1ccccc1Nc1nc2nonc2n2nnnc12,20
COC(=O)c1nnn(-c2nonc2N)c1C(C)(C)C,19
FC(F)(F)c1nn2cc(-c3ccccc3)nc2s1,18
NC(=O)CSc1nnnn1-c1ccc(F)cc1F,18
CCNC(=O)C1CC(=O)N(c2ccc(OC)cc2)C1,19
NC(=O)CSc1nnnn1-c1ccc(F)cc1,17
O=C(CSc1nc2ccccc2s1)Nc1ncccn1,20
Nc1c(C(=O)C2CC2)sc2nc3c(cc12)CCC3,18
N#Cc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,18
Nc1c(C(=O)C2CC2)sc2nc3c(cc12)CCCC3,19
Cc1ccccc1N1CC(C(=O)NC(C)C)CC1=O,19
CCC(=O)N1CCN(c2ccc(C(C)=O)cc2F)CC1,20
CC1C(=O)OC(c2ccc(Br)cc2)C(C)(C)C1=O,18
CCC(=O)c1ccc(N2CCN(C(C)=O)CC2)c(F)c1,20
CCOC(=O)CSc1nc(N)nc(C)c1Cl,16
COC(=O)c1sc2nc3c(cc2c1N)CC(C)CC3,19
CSc1ccccc1C(=O)Nc1cccc(C(C)O)c1,20
O=C(NCSc1nc2ccccc2s1)c1ccco1,19
O=C(NC1CC1)c1sc2ccccc2c1Cl,16
CCC(Oc1ccccc1)C(=O)NCc1ccncc1,20
O=c1cc(C(F)(F)F)[nH]n1-c1nc2ccccc2s1,19
Cc1csc(NC(=O)c2ccc3c(c2)OCO3)n1,18
Nc1nc2nc(-c3ccccc3)cc(C(F)(F)F)n2n1,20
Cc1sc(NC(=O)Cc2ccccc2)c(C(N)=O)c1C,20
CC(=O)c1sc(NC(=O)C2CC3CCC2C3)nc1C,19
FC(F)(F)c1cc(-c2cccs2)nc2ncnn12,18
O=C(NCc1cccnc1)c1sc2ccccc2c1Cl,20
Cc1ccc(C)c(NC(=O)CC(C)C2COCCO2)c1,20
COc1ccc2c(OC)c3ccoc3nc2c1OC,19
COc1c2c(nc3ccccc13)OC(C(C)(O)CO)C2,20
Cc1cccc(C(=O)Nc2ccc3c(c2)OCO3)c1,19
NC(=O)c1c(NC(=O)C2CC2)sc2c1CCCC2,18
CC1CCc2c(sc(NC(=O)C3CC3)c2C#N)C1,18
O=C(Nc1ccc(F)c(Cl)c1)c1ccc2c(c1)OCO2,20
O=C(Nc1ccc(F)cc1F)c1ccc2c(c1)OCO2,20
O=C(Nc1ccc(F)c(F)c1)c1ccc2c(c1)OCO2,20
O=C(Nc1ccccc1C(F)(F)F)c1cnccn1,19
Cc1sc(NC(=O)c2cccs2)c(C(N)=O)c1C,18
COc1cccc(C(=O)Nc2sc(C)c(C)c2C#N)c1,20
Cc1ccc(NC(=O)c2cnccn2)c(Br)c1,17
Cc1sc(NC(=O)c2ccco2)c(C(N)=O)c1C,18
Cc1sc(NC(=O)c2cccc(F)c2)c(C(N)=O)c1C,20
CCSc1nnc(NC(=O)c2ccc3c(c2)OCO3)s1,20
NS(=O)(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1,20
COc1ccc(OC)c(NC(=O)c2cnccn2)c1,19
COc1ccc(NC(=O)c2cnccn2)c(OC)c1,19
Cc1sc(NC(=O)c2cccnc2)c(C(N)=O)c1C,19
O=C(Nc1cccc(C(F)(F)F)c1)c1cnccn1,19
CCc1nnc(NC(=O)C(CC)c2ccccc2)s1,19
Cc1ccccc1C(=O)Nc1sc(C)c(C)c1C(N)=O,20
CCOc1ccc(C(=O)NCc2cccnc2)cc1,19
Cc1sc(NC(=O)C2CCCO2)c(C(N)=O)c1C,18
N#Cc1c(NC(=O)C2CCCO2)sc2c1CCCC2,19
Cc1nc(NC(=O)c2ccccc2Br)sc1C,17
CCOC(=O)c1sc(NC(=O)c2ccco2)nc1C,19
CC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,19
CC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2)c1,19
CC(=O)Nc1nnc(-c2ccc(Cl)cc2Cl)s1,17
CC(=O)c1ccc(NC(=O)Cc2ccc(F)cc2)cc1,20
CCCc1nc(S(=O)(=O)c2ccc(C)cc2)c(NC)o1,20
O=C(NCc1ccc2c(c1)OCO2)c1ccc(Br)cc1,20
Cc1cc(Br)cc(C)c1NS(C)(=O)=O,14
O=C(Nc1ccc(Cl)cn1)c1ccccc1Cl,17
O=C(CCc1ccccc1)Nc1ccc(Cl)cn1,18
CC(=O)c1ccc(C(=O)NCCc2ccccc2)cc1,20
Cc1ccc(NC(=O)c2ccccc2Br)nc1,17
O=S(=O)(NCCc1ccc(Cl)cc1)c1ccccc1,19
O=C(Nc1ccc(Cl)cn1)c1cc2ccccc2o1,19
O=C(CSc1nc2ccccc2[nH]1)NCc1ccco1,20
Cc1nnc(SCC(=O)N2CCOCC2)s1,16
O=C(CSc1ccccn1)NCc1ccccc1,18
Cn1nnnc1SC(c1ccccc1)c1ccccc1,20
Cc1cc(S(=O)(=O)N2CCOCC2)c(C)cc1Br,18
CCC(=O)Oc1cc2c(C)cc(=O)oc2cc1Cl,18
CCOC(=O)c1coc(CNC(=O)c2coc(C)c2)c1,20
Cc1occc1C(=O)Nc1cc(Cl)ccc1Cl,17
O=C(COc1ccc(Cl)cc1Br)Nc1cccnc1,19
COC(=O)c1cc(S(=O)(=O)N(C)C)c(Cl)cc1Cl,18
Cc1cccc(NC(=O)COc2ccc(F)cc2)n1,19
CCc1ccc2c(c1)S(=O)(=O)C(C(F)(F)F)CO2,18
COc1cc(S(=O)(=O)N2CCC(C)CC2)ccc1Cl,19
COc1cc(C)ccc1S(=O)(=O)N1CCCCCC1,19
COc1cc(S(=O)(=O)N=c2cccc[nH]2)ccc1Cl,19
CCOC(=O)C1C2NC(=O)NC1(C)Oc1ccccc12,20
Nc1cc(S(=O)(=O)c2ccc(O)c(N)c2)ccc1O,19
Cc1cn(S(=O)(=O)c2ccc(Cl)c(Cl)c2Cl)cn1,18
Clc1ccc(CSc2nnc3[nH]cnn23)c(Cl)c1,18
Cc1ccc(OCCn2cc(Br)c(=O)[nH]c2=O)cc1,19
O=c1[nH]c(=O)n(CCOc2ccc(Cl)cc2)cc1Br,19
O=C(CSc1ncccn1)Nc1ccc(F)cc1,18
COc1ccc(Cl)cc1NC(=O)CSc1ncccn1,20
Cc1ccc(S(=O)(=O)c2cc(O)ccc2O)cc1,18
CC(=O)Oc1ccc2occ(C(=O)c3cccs3)c2c1,20
CC(=O)Oc1cc2c(C(C)=O)coc2c2ccccc12,20
O=S(=O)(c1ccccc1)c1cc(O)ccc1O,17
Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)NCc1ccco1,19
Brc1ccc(-c2csc3c4ncnc-4ncn23)cc1,19
Cc1cc2c(cc1S(N)(=O)=O)n(C)c(=O)n2C,17
O=c1[nH]c2ccc(S(=O)(=O)N3CCOCC3)cc2[nH]1,19
COC(=O)c1sc(C(=O)OC)c2c1OCCO2,17
CCOC(=O)c1sc(C(=O)OCC)c2c1OCCO2,19
CC(C)(C)Nc1nc(NC(C)(C)C)n2c(=O)[nH]nc2n1,20
Nc1nnnn1CC(=O)OCC(=O)Nc1ccccc1,20
CCOC(=O)C1=C(C)NC(=O)NC1c1cccc(F)c1,20
CCOC(=O)C1=C(C)NC(=O)NC1c1cccc(O)c1,20
COC(=O)c1ccnn1C(=O)c1ccc(Cl)cc1,18
Cn1nccc1C(=O)Nc1nc2ccccc2s1,18
O=C(c1cc(F)c(F)cc1Cl)n1cc(Br)cn1,17
Cc1nn(C(=O)c2ccccc2F)c(C)c1Cl,17
O=C(c1c(F)cccc1F)n1cc(Br)cn1,16
Cc1nn(C(=O)c2ccc(F)cc2)c(C)c1Cl,17
Cc1ccccc1C(=O)n1cc(Br)cn1,15
Cc1cccc(C(=O)n2cc(Br)cn2)c1,15
Cc1ccc(C(=O)n2cc(Br)cn2)cc1,15
Cc1onc(-c2ccccc2Cl)c1C(=O)n1cccn1,20
N#CCc1ccc(NC(=O)CCc2ccccc2)cc1,20
N#CCc1ccc(NC(=O)c2ccc(Cl)cc2)cc1,19
Cc1ccc(C(=O)Nc2ccc(CC#N)cc2)cc1,19
COc1cccc(C(=O)Nc2ccc(CC#N)cc2)c1,20
N#CCc1ccc(NC(=O)Cc2ccccc2)cc1,19
N#CCc1ccc(NC(=O)c2ccc(F)cc2)cc1,19
Oc1ccc(Sc2ccc(O)cc2O)c(O)c1,17
COc1ccccc1C(=O)Nc1ccc(CC#N)cc1,20
CC(Sc1ccc(Cl)cc1)C(=O)NCc1ccncc1,20
CC(Sc1ccc(Cl)cc1)C(=O)NCc1ccccn1,20
CCn1nccc1C(=O)n1nc(C)c(Cl)c1C,17
COC(=O)c1ccc(Cn2nc(C)c(Cl)c2C)o1,18
Cn1cnnc1SCC(=O)Nc1ccc(Cl)cc1F,19
CC(=O)Nc1ccccc1NC(=O)c1ccccc1,19
Cc1cccc(C(=O)Nc2ccc(C(N)=O)cc2)c1,19
CC(C)(C)c1ccc(C(=O)NCc2ccco2)cc1,19
O=C(NCc1ccc2c(c1)OCO2)c1ccccc1F,20
O=C(Nc1ccc2c(c1)OCO2)c1ccc(F)cc1,19
O=C(Nc1ccc2c(c1)OCO2)c1ccccc1Cl,19
O=C(NCc1ccco1)c1ccc(Br)cc1,16
O=C(NCC1CCCO1)c1ccc(Br)cc1,16
O=C(c1cccs1)N1CCN(c2ccccc2)CC1,19
O=C(c1cccs1)N1CCN(c2ccccc2F)CC1,20
O=C(COc1ccccc1)Nc1ccc(F)cc1F,19
Cc1ccc(OCC(=O)Nc2cccc(F)c2)cc1,19
Cc1ccc(OCC(=O)N2CCc3ccccc32)cc1,20
O=C(COc1ccc(Br)cc1)NCC1CCCO1,18
O=C(COc1ccc(Br)cc1)N1CCOCC1,17
O=C(COc1ccc(Cl)cc1Cl)NCC1CCCO1,19
O=C(c1ccco1)N1CCN(c2ccccc2F)CC1,20
CC(=O)c1cccc(NC(=O)CCc2ccccc2)c1,20
CC(=O)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,20
CC(Sc1ccc(Cl)cc1)C(=O)NCC1CCCO1,19
O=C(CSc1ccc(Cl)cc1)NCc1cccnc1,19
COC(=O)CN(c1ccc(C)c(Cl)c1)S(C)(=O)=O,18
CN(Cc1ccccc1)C(=O)c1ccccc1Cl,18
COc1cccc(NC(=O)CCc2ccccc2)c1,19
COC(=O)c1c(NC(C)=O)sc2c1CCCC2,17
CC(=O)Nc1ccc(NC(=O)c2ccc(Br)cc2)cc1,20
Cc1ccc(SCC(=O)NC2CC3CCC2C3)cc1,19
OCCn1c(SCc2ccccc2)nc2ccccc21,20
CC1=NC(C)=C(C(N)=O)C(c2ccco2)C1C(N)=O,19
CNC(=O)c1cc2cc(Br)ccc2oc1=O,16
O=C(NCCc1nc2ccccc2[nH]1)c1ccccc1,20
O=C(Nc1ccc2c(c1)OCO2)c1cncc(Br)c1,19
O=C(Nc1ccc2c(c1)OCCO2)c1cccnc1,19
